order_id,order_date,region,channel,product_id,product_name,category,unit_price,quantity,discount,customer_id,payment_method
O2024000245,2024-04-16,South,Marketplace,P1012,Webcam,Electronics,40.28,6,0.15,C13644,Bank Transfer
O2024000246,2024-12-02,Central,Online,P1013,Coffee Mug,Lifestyle,11.54,1,0.05,C11276,Credit Card
O2024000247,2024-06-28,East,Store,P1008,Ballpoint Pen Set,Stationery,8.57,1,0.0,C10638,Pix
O2024000248,2024-02-25,Central,Online,P1011,Bluetooth Speaker,Electronics,58.1,2,0.0,C18150,Credit Card
O2024000249,2024-03-18,South,Store,P1010,Backpack,Lifestyle,47.28,2,0.1,C10364,Pix
O2024000250,2024-06-02,Central,Online,P1002,Mechanical Keyboard,Electronics,77.5,1,0.15,C15126,Bank Transfer
O2024000251,2024-01-03,East,Store,P1002,Mechanical Keyboard,Electronics,81.5,5,0.0,C12797,Credit Card
O2024000252,2024-12-28,North,Online,P1008,Ballpoint Pen Set,Stationery,8.48,2,0.0,C18172,Credit Card
O2024000253,2024-09-30,South,Marketplace,P1003,USB-C Cable,Electronics,9.99,2,0.05,C16882,Bank Transfer
O2024000254,2024-01-15,East,Store,P1012,Webcam,Electronics,40.7,1,0.15,C15750,Bank Transfer
O2024000255,2024-01-28,Central,Store,P1003,USB-C Cable,Electronics,9.8,1,0.05,C11976,Credit Card
O2024000256,2024-09-29,West,Store,P1005,Desk Lamp,Home Office,35.24,1,0.0,C17641,Pix
O2024000257,2024-05-05,South,Store,P1004,27-inch Monitor,Electronics,199.51,1,0.2,C16288,Pix
O2024000258,2024-01-13,North,Wholesale,P1006,Ergonomic Chair,Home Office,227.16,3,0.1,C19795,Pix
O2024000259,2024-03-07,North,Online,P1004,27-inch Monitor,Electronics,191.8,3,0.0,C19361,Bank Transfer
O2024000260,2024-04-20,North,Store,P1011,Bluetooth Speaker,Electronics,61.71,3,0.15,C19685,Credit Card
O2024000261,2024-02-03,North,Marketplace,P1004,27-inch Monitor,Electronics,187.96,2,0.0,C16891,Debit Card
O2024000262,2024-03-23,North,Marketplace,P1009,Water Bottle,Lifestyle,15.74,2,0.0,C12739,Debit Card
O2024000263,2024-10-08,South,Online,P1003,USB-C Cable,Electronics,10.2,3,0.2,C10876,Credit Card
O2024000264,2024-08-16,East,Marketplace,P1003,USB-C Cable,Electronics,9.7,6,0.0,C11460,Pix
O2024000265,2024-05-29,South,Online,P1014,Planner 2024,Stationery,15.35,1,0.0,C11605,Debit Card
O2024000266,2024-04-21,North,Online,P1013,Coffee Mug,Lifestyle,12.02,1,0.0,C16986,Pix
O2024000267,2024-11-13,North,Online,P1001,Wireless Mouse,Electronics,26.16,4,0.0,C13735,Bank Transfer
O2024000268,2024-11-06,Central,Online,P1002,Mechanical Keyboard,Electronics,77.5,5,0.05,C18434,Bank Transfer
O2024000269,2024-01-31,East,Store,P1002,Mechanical Keyboard,Electronics,81.5,2,0.05,C19111,Debit Card
O2024000270,2024-08-10,Central,Online,P1013,Coffee Mug,Lifestyle,11.54,5,0.2,C18659,Pix
O2024000271,2024-08-07,West,Store,P1001,Wireless Mouse,Electronics,26.15,6,0.0,C15966,Bank Transfer
O2024000272,2024-05-13,West,Store,P1002,Mechanical Keyboard,Electronics,80.68,8,0.05,C12551,Bank Transfer
O2024000273,2024-03-02,North,Marketplace,P1006,Ergonomic Chair,Home Office,247.35,6,0.1,C10846,Debit Card
O2024000274,2024-07-21,North,Online,P1010,Backpack,Lifestyle,45.45,3,0.15,C16316,Pix
O2024000275,2024-10-26,West,Wholesale,P1009,Water Bottle,Lifestyle,14.17,1,0.0,C19333,Bank Transfer
O2024000276,2024-11-19,Central,Store,P1002,Mechanical Keyboard,Electronics,79.05,2,0.2,C10224,Credit Card
O2024000277,2024-01-20,Central,Store,P1004,27-inch Monitor,Electronics,187.89,1,0.05,C12048,Bank Transfer
O2024000278,2024-03-30,South,Store,P1014,Planner 2024,Stationery,15.65,4,0.05,C19765,Bank Transfer
O2024000279,2024-10-19,West,Store,P1006,Ergonomic Chair,Home Office,252.35,2,0.05,C16988,Pix
O2024000280,2024-09-15,East,Online,P1003,USB-C Cable,Electronics,9.9,1,0.15,C10009,Bank Transfer
O2024000281,2024-09-17,North,Online,P1002,Mechanical Keyboard,Electronics,80.7,1,0.0,C12219,Bank Transfer
O2024000282,2024-01-13,North,Store,P1006,Ergonomic Chair,Home Office,257.45,3,0.2,C11619,Debit Card
O2024000283,2024-11-16,Central,Online,P1009,Water Bottle,Lifestyle,15.42,1,0.1,C12832,Pix
O2024000284,2024-09-21,North,Store,P1014,Planner 2024,Stationery,15.35,3,0.15,C13490,Bank Transfer
O2024000285,2024-04-03,North,Wholesale,P1010,Backpack,Lifestyle,40.91,1,0.0,C11604,Pix
O2024000286,2024-11-13,North,Store,P1004,27-inch Monitor,Electronics,195.63,4,0.0,C11908,Bank Transfer
O2024000287,2024-05-16,South,Marketplace,P1006,Ergonomic Chair,Home Office,252.25,1,0.2,C18162,Pix
O2024000288,2024-02-04,North,Marketplace,P1010,Backpack,Lifestyle,44.54,6,0.0,C13391,Bank Transfer
O2024000289,2024-02-29,Central,Wholesale,P1014,Planner 2024,Stationery,13.01,5,0.1,C18007,Credit Card
O2024000290,2024-09-23,Central,Wholesale,P1014,Planner 2024,Stationery,13.01,4,0.15,C16413,Pix
O2024000291,2024-11-11,North,Online,P1012,Webcam,Electronics,40.3,1,0.2,C14820,Pix
O2024000292,2024-06-13,East,Online,P1003,USB-C Cable,Electronics,9.9,4,0.2,C17546,Debit Card
O2024000293,2024-03-18,Central,Store,P1002,Mechanical Keyboard,Electronics,79.05,2,0.0,C14227,Credit Card
O2024000294,2024-03-29,North,Store,P1004,27-inch Monitor,Electronics,195.63,5,0.05,C12136,Bank Transfer
O2024000295,2024-10-22,West,Online,P1006,Ergonomic Chair,Home Office,247.4,2,0.0,C16943,Pix
O2024000296,2024-06-27,Central,Store,P1015,Laptop Stand,Home Office,29.58,3,0.0,C15984,Debit Card
O2024000297,2024-01-23,South,Marketplace,P1001,Wireless Mouse,Electronics,26.14,2,0.15,C19184,Credit Card
O2024000298,2024-06-01,East,Store,P1007,Notebook Pack,Stationery,12.75,2,0.05,C14033,Bank Transfer
O2024000299,2024-11-04,West,Online,P1013,Coffee Mug,Lifestyle,11.78,6,0.1,C14018,Credit Card
O2024000300,2024-02-08,East,Store,P1005,Desk Lamp,Home Office,35.6,1,0.15,C15765,Bank Transfer
O2024000301,2024-03-07,Central,Store,P1001,Wireless Mouse,Electronics,25.63,3,0.0,C18135,Bank Transfer
O2024000302,2024-02-11,Central,Online,P1004,27-inch Monitor,Electronics,184.2,1,0.0,C15742,Debit Card
O2024000303,2024-06-05,South,Marketplace,P1005,Desk Lamp,Home Office,35.23,2,0.0,C18669,Credit Card
O2024000304,2024-08-18,North,Store,P1007,Notebook Pack,Stationery,12.88,3,0.0,C12204,Debit Card
O2024000305,2024-02-07,West,Store,P1004,27-inch Monitor,Electronics,191.76,4,0.1,C10950,Pix
O2024000306,2024-10-15,North,Online,P1012,Webcam,Electronics,40.3,1,0.0,C12645,Bank Transfer
O2024000307,2024-11-17,North,Store,P1002,Mechanical Keyboard,Electronics,82.31,4,0.2,C11865,Pix
O2024000308,2024-12-18,Central,Store,P1007,Notebook Pack,Stationery,12.37,1,0.15,C16028,Bank Transfer
O2024000309,2024-06-07,East,Online,P1001,Wireless Mouse,Electronics,25.9,2,0.0,C16359,Debit Card
O2024000310,2024-07-02,Central,Store,P1012,Webcam,Electronics,39.48,2,0.0,C13719,Credit Card
O2024000311,2024-09-17,West,Marketplace,P1004,27-inch Monitor,Electronics,184.24,2,0.05,C12371,Bank Transfer
O2024000312,2024-11-27,Central,Online,P1014,Planner 2024,Stationery,14.45,4,0.0,C10094,Pix
O2024000313,2024-04-24,South,Online,P1003,USB-C Cable,Electronics,10.2,3,0.0,C10793,Credit Card
O2024000314,2024-10-25,Central,Store,P1015,Laptop Stand,Home Office,29.58,3,0.2,C15779,Pix
O2024000315,2024-01-11,East,Store,P1014,Planner 2024,Stationery,15.2,8,0.15,C16166,Debit Card
O2024000316,2024-10-29,South,Online,P1005,Desk Lamp,Home Office,35.95,1,0.0,C18554,Debit Card
O2024000317,2024-08-05,Central,Online,P1013,Coffee Mug,Lifestyle,11.54,3,0.15,C10984,Credit Card
O2024000318,2024-04-20,South,Wholesale,P1011,Bluetooth Speaker,Electronics,55.53,3,0.05,C13531,Bank Transfer
O2024000319,2024-12-21,Central,Marketplace,P1008,Ballpoint Pen Set,Stationery,7.99,6,0.15,C13876,Pix
O2024000320,2024-11-23,East,Online,P1002,Mechanical Keyboard,Electronics,79.9,3,0.05,C18795,Bank Transfer
O2024000321,2024-10-13,East,Marketplace,P1010,Backpack,Lifestyle,44.1,3,0.0,C15109,Pix
O2024000322,2024-02-20,Central,Online,P1008,Ballpoint Pen Set,Stationery,8.15,4,0.05,C13368,Credit Card
O2024000323,2024-08-01,North,Online,P1005,Desk Lamp,Home Office,35.25,6,0.0,C11792,Credit Card
O2024000324,2024-10-28,Central,Store,P1007,Notebook Pack,Stationery,12.37,1,0.05,C13417,Credit Card
O2024000325,2024-04-19,West,Wholesale,P1010,Backpack,Lifestyle,40.09,1,0.15,C13030,Debit Card
O2024000326,2024-11-08,East,Store,P1009,Water Bottle,Lifestyle,16.22,2,0.0,C14021,Credit Card
O2024000327,2024-02-24,West,Online,P1015,Laptop Stand,Home Office,29.6,1,0.2,C12708,Pix
O2024000328,2024-11-04,North,Store,P1003,USB-C Cable,Electronics,10.2,2,0.0,C13507,Debit Card
O2024000329,2024-11-08,West,Wholesale,P1009,Water Bottle,Lifestyle,14.17,1,0.1,C17970,Debit Card
O2024000330,2024-03-03,East,Online,P1005,Desk Lamp,Home Office,34.9,2,0.05,C11625,Bank Transfer
O2024000331,2024-03-15,East,Store,P1001,Wireless Mouse,Electronics,26.42,6,0.2,C18070,Pix
O2024000332,2024-07-28,North,Online,P1009,Water Bottle,Lifestyle,16.06,2,0.15,C16490,Bank Transfer
O2024000333,2024-01-17,East,Online,P1014,Planner 2024,Stationery,14.9,3,0.15,C19146,Debit Card
O2024000334,2024-12-29,East,Online,P1011,Bluetooth Speaker,Electronics,59.9,6,0.0,C11205,Pix
O2024000335,2024-05-31,East,Wholesale,P1012,Webcam,Electronics,35.91,3,0.15,C15299,Bank Transfer
O2024000336,2024-07-16,South,Store,P1002,Mechanical Keyboard,Electronics,83.94,1,0.0,C16320,Bank Transfer
O2024000337,2024-10-11,East,Marketplace,P1011,Bluetooth Speaker,Electronics,58.7,3,0.15,C14757,Credit Card
O2024000338,2024-06-02,West,Store,P1001,Wireless Mouse,Electronics,26.15,1,0.0,C15588,Pix
O2024000339,2024-02-18,South,Wholesale,P1006,Ergonomic Chair,Home Office,231.66,1,0.2,C13432,Bank Transfer
O2024000340,2024-06-25,South,Online,P1003,USB-C Cable,Electronics,10.2,2,0.0,C18533,Credit Card
O2024000341,2024-03-03,East,Marketplace,P1002,Mechanical Keyboard,Electronics,78.3,10,0.1,C16704,Credit Card
O2024000342,2024-11-22,East,Marketplace,P1010,Backpack,Lifestyle,44.1,3,0.0,C19181,Bank Transfer
O2024000343,2024-08-02,South,Online,P1014,Planner 2024,Stationery,15.35,2,0.15,C10951,Debit Card
O2024000344,2024-07-29,West,Online,P1006,Ergonomic Chair,Home Office,247.4,2,0.15,C12717,Debit Card
O2024000345,2024-10-11,West,Store,P1013,Coffee Mug,Lifestyle,12.02,3,0.15,C19692,Bank Transfer
O2024000346,2024-10-12,South,Store,P1005,Desk Lamp,Home Office,36.67,5,0.2,C17186,Bank Transfer
O2024000347,2024-01-18,South,Online,P1010,Backpack,Lifestyle,46.35,1,0.05,C15490,Bank Transfer
O2024000348,2024-06-23,East,Marketplace,P1009,Water Bottle,Lifestyle,15.58,2,0.1,C16645,Bank Transfer
O2024000349,2024-04-22,South,Marketplace,P1013,Coffee Mug,Lifestyle,12.01,2,0.1,C15797,Debit Card
O2024000350,2024-11-14,East,Online,P1008,Ballpoint Pen Set,Stationery,8.4,1,0.2,C13335,Pix
O2024000351,2024-02-24,Central,Wholesale,P1012,Webcam,Electronics,34.83,6,0.2,C14873,Credit Card
O2024000352,2024-12-31,East,Online,P1003,USB-C Cable,Electronics,9.9,2,0.0,C10054,Bank Transfer
O2024000353,2024-10-14,Central,Online,P1007,Notebook Pack,Stationery,12.12,3,0.0,C10832,Debit Card
O2024000354,2024-11-08,West,Marketplace,P1015,Laptop Stand,Home Office,29.01,1,0.0,C18519,Bank Transfer
O2024000355,2024-02-23,North,Online,P1006,Ergonomic Chair,Home Office,252.4,2,0.0,C13300,Bank Transfer
O2024000356,2024-03-07,North,Online,P1001,Wireless Mouse,Electronics,26.16,5,0.0,C13675,Credit Card
O2024000357,2024-09-20,East,Marketplace,P1003,USB-C Cable,Electronics,9.7,1,0.0,C12143,Pix
O2024000358,2024-03-28,West,Store,P1003,USB-C Cable,Electronics,10.0,3,0.2,C12538,Bank Transfer
O2024000359,2024-06-13,West,Store,P1015,Laptop Stand,Home Office,30.19,1,0.0,C15005,Credit Card
O2024000360,2024-08-10,East,Online,P1003,USB-C Cable,Electronics,9.9,2,0.1,C16150,Bank Transfer
O2024000361,2024-11-25,North,Marketplace,P1004,27-inch Monitor,Electronics,187.96,1,0.0,C12198,Credit Card
O2024000362,2024-03-25,North,Online,P1011,Bluetooth Speaker,Electronics,60.5,1,0.2,C13452,Bank Transfer
O2024000363,2024-02-05,North,Online,P1015,Laptop Stand,Home Office,30.2,3,0.05,C14177,Credit Card
O2024000364,2024-01-02,Central,Store,P1012,Webcam,Electronics,39.48,6,0.0,C16852,Pix
O2024000365,2024-01-11,West,Online,P1006,Ergonomic Chair,Home Office,247.4,1,0.0,C11409,Bank Transfer
O2024000366,2024-07-13,South,Store,P1002,Mechanical Keyboard,Electronics,83.94,3,0.1,C14491,Pix
O2024000367,2024-01-20,North,Wholesale,P1009,Water Bottle,Lifestyle,14.45,3,0.1,C11279,Credit Card
O2024000368,2024-08-09,West,Marketplace,P1001,Wireless Mouse,Electronics,25.13,2,0.15,C17083,Bank Transfer
O2024000369,2024-12-20,East,Online,P1001,Wireless Mouse,Electronics,25.9,6,0.0,C11387,Credit Card
O2024000370,2024-10-06,East,Online,P1011,Bluetooth Speaker,Electronics,59.9,1,0.15,C12679,Credit Card
O2024000371,2024-02-28,Central,Store,P1006,Ergonomic Chair,Home Office,247.25,5,0.0,C14223,Credit Card
O2024000372,2024-08-11,East,Store,P1014,Planner 2024,Stationery,15.2,2,0.15,C13186,Debit Card
O2024000373,2024-07-27,West,Wholesale,P1008,Ballpoint Pen Set,Stationery,7.48,1,0.15,C12599,Debit Card
O2024000374,2024-08-24,South,Online,P1013,Coffee Mug,Lifestyle,12.26,2,0.05,C17368,Credit Card
O2024000375,2024-09-02,East,Online,P1013,Coffee Mug,Lifestyle,11.9,3,0.0,C12541,Credit Card
O2024000376,2024-01-04,East,Wholesale,P1009,Water Bottle,Lifestyle,14.31,1,0.05,C18996,Bank Transfer
O2024000377,2024-03-15,East,Online,P1011,Bluetooth Speaker,Electronics,59.9,4,0.0,C15475,Pix
O2024000378,2024-02-10,East,Marketplace,P1001,Wireless Mouse,Electronics,25.38,1,0.2,C17184,Pix
O2024000379,2024-06-13,East,Online,P1006,Ergonomic Chair,Home Office,249.9,3,0.05,C11622,Bank Transfer
O2024000380,2024-04-26,West,Marketplace,P1007,Notebook Pack,Stationery,12.13,1,0.0,C12074,Debit Card
O2024000381,2024-11-08,West,Store,P1006,Ergonomic Chair,Home Office,252.35,1,0.2,C14263,Pix
O2024000382,2024-04-07,North,Store,P1002,Mechanical Keyboard,Electronics,82.31,3,0.05,C16136,Debit Card
O2024000383,2024-11-04,Central,Online,P1002,Mechanical Keyboard,Electronics,77.5,1,0.0,C19900,Pix
O2024000384,2024-07-08,East,Online,P1010,Backpack,Lifestyle,45.0,2,0.15,C14225,Bank Transfer
O2024000385,2024-11-05,South,Store,P1006,Ergonomic Chair,Home Office,262.54,4,0.05,C12866,Credit Card
O2024000386,2024-06-29,East,Store,P1007,Notebook Pack,Stationery,12.75,3,0.0,C14124,Credit Card
O2024000387,2024-05-28,North,Store,P1007,Notebook Pack,Stationery,12.88,5,0.0,C17679,Debit Card
O2024000388,2024-06-12,North,Online,P1010,Backpack,Lifestyle,45.45,3,0.15,C19442,Bank Transfer
O2024000389,2024-11-05,North,Online,P1004,27-inch Monitor,Electronics,191.8,2,0.2,C16766,Pix
O2024000390,2024-05-31,East,Online,P1010,Backpack,Lifestyle,45.0,6,0.0,C16212,Debit Card
O2024000391,2024-11-07,West,Wholesale,P1006,Ergonomic Chair,Home Office,222.66,1,0.05,C17715,Credit Card
O2024000392,2024-08-26,Central,Online,P1006,Ergonomic Chair,Home Office,242.4,1,0.05,C11762,Pix
O2024000393,2024-08-31,East,Online,P1002,Mechanical Keyboard,Electronics,79.9,1,0.0,C17101,Debit Card
O2024000394,2024-12-30,West,Store,P1015,Laptop Stand,Home Office,30.19,1,0.1,C10153,Credit Card
O2024000395,2024-03-13,East,Marketplace,P1012,Webcam,Electronics,39.1,1,0.05,C15136,Debit Card
O2024000396,2024-05-08,Central,Online,P1015,Laptop Stand,Home Office,29.0,2,0.05,C19130,Debit Card
O2024000397,2024-04-13,North,Online,P1002,Mechanical Keyboard,Electronics,80.7,2,0.05,C17970,Debit Card
O2024000398,2024-05-10,West,Wholesale,P1013,Coffee Mug,Lifestyle,10.6,1,0.15,C14203,Pix
O2024000399,2024-06-20,East,Store,P1009,Water Bottle,Lifestyle,16.22,8,0.1,C14197,Pix
O2024000400,2024-12-19,East,Marketplace,P1012,Webcam,Electronics,39.1,1,0.15,C19828,Debit Card
O2024000401,2024-02-13,East,Store,P1002,Mechanical Keyboard,Electronics,81.5,4,0.0,C16960,Debit Card
O2024000402,2024-01-17,South,Marketplace,P1001,Wireless Mouse,Electronics,26.14,8,0.0,C17982,Pix
O2024000403,2024-01-12,West,Marketplace,P1009,Water Bottle,Lifestyle,15.43,2,0.0,C18407,Credit Card
O2024000404,2024-12-04,North,Online,P1012,Webcam,Electronics,40.3,4,0.15,C12708,Bank Transfer
O2024000405,2024-03-21,Central,Store,P1007,Notebook Pack,Stationery,12.37,3,0.2,C12421,Credit Card
O2024000406,2024-07-16,South,Wholesale,P1011,Bluetooth Speaker,Electronics,55.53,10,0.0,C16609,Bank Transfer
O2024000407,2024-03-29,West,Store,P1006,Ergonomic Chair,Home Office,252.35,3,0.0,C13993,Debit Card
O2024000408,2024-12-30,South,Store,P1015,Laptop Stand,Home Office,31.41,3,0.2,C14873,Credit Card
O2024000409,2024-01-16,North,Store,P1005,Desk Lamp,Home Office,35.95,6,0.0,C15913,Debit Card
O2024000410,2024-03-26,East,Wholesale,P1004,27-inch Monitor,Electronics,170.91,6,0.0,C14430,Pix
O2024000411,2024-04-26,North,Online,P1011,Bluetooth Speaker,Electronics,60.5,4,0.1,C18007,Pix
O2024000412,2024-11-10,South,Store,P1010,Backpack,Lifestyle,47.28,6,0.1,C16737,Credit Card
O2024000413,2024-08-10,Central,Store,P1010,Backpack,Lifestyle,44.52,5,0.1,C19126,Debit Card
O2024000414,2024-04-12,South,Store,P1012,Webcam,Electronics,41.92,1,0.1,C19374,Pix
O2024000415,2024-05-31,Central,Online,P1014,Planner 2024,Stationery,14.45,1,0.0,C17980,Credit Card
O2024000416,2024-04-07,North,Wholesale,P1013,Coffee Mug,Lifestyle,10.82,5,0.1,C12983,Pix
O2024000417,2024-07-01,South,Marketplace,P1007,Notebook Pack,Stationery,12.62,2,0.1,C18230,Credit Card
O2024000418,2024-01-15,West,Marketplace,P1009,Water Bottle,Lifestyle,15.43,4,0.0,C15468,Pix
O2024000419,2024-07-28,West,Online,P1013,Coffee Mug,Lifestyle,11.78,2,0.15,C18684,Bank Transfer
O2024000420,2024-04-17,East,Store,P1012,Webcam,Electronics,40.7,1,0.0,C18502,Debit Card
O2024000421,2024-08-14,West,Store,P1008,Ballpoint Pen Set,Stationery,8.48,5,0.0,C14346,Pix
O2024000422,2024-09-03,Central,Online,P1014,Planner 2024,Stationery,14.45,1,0.15,C13810,Pix
O2024000423,2024-02-08,East,Wholesale,P1003,USB-C Cable,Electronics,8.91,1,0.2,C12032,Pix
O2024000424,2024-11-13,Central,Store,P1006,Ergonomic Chair,Home Office,247.25,2,0.0,C10271,Bank Transfer
O2024000425,2024-08-23,North,Online,P1004,27-inch Monitor,Electronics,191.8,10,0.0,C14361,Credit Card
O2024000426,2024-12-24,North,Online,P1007,Notebook Pack,Stationery,12.62,2,0.2,C13760,Bank Transfer
O2024000427,2024-01-03,South,Wholesale,P1015,Laptop Stand,Home Office,27.72,2,0.0,C18567,Pix
O2024000428,2024-06-06,Central,Store,P1004,27-inch Monitor,Electronics,187.89,5,0.2,C10145,Debit Card
O2024000429,2024-10-19,West,Wholesale,P1008,Ballpoint Pen Set,Stationery,7.48,1,0.05,C18896,Pix
O2024000430,2024-03-13,West,Online,P1007,Notebook Pack,Stationery,12.38,1,0.1,C18056,Bank Transfer
O2024000431,2024-12-09,South,Online,P1006,Ergonomic Chair,Home Office,257.4,1,0.0,C11828,Credit Card
O2024000432,2024-03-01,East,Store,P1015,Laptop Stand,Home Office,30.5,1,0.2,C14805,Bank Transfer
O2024000433,2024-10-21,East,Store,P1014,Planner 2024,Stationery,15.2,5,0.0,C18202,Bank Transfer
O2024000434,2024-03-02,South,Marketplace,P1012,Webcam,Electronics,40.28,3,0.0,C17878,Bank Transfer
O2024000435,2024-02-21,East,Online,P1001,Wireless Mouse,Electronics,25.9,1,0.1,C17827,Debit Card
O2024000436,2024-12-14,East,Store,P1002,Mechanical Keyboard,Electronics,81.5,3,0.05,C19076,Bank Transfer
O2024000437,2024-08-30,Central,Online,P1010,Backpack,Lifestyle,43.65,2,0.15,C17274,Credit Card
O2024000438,2024-08-13,South,Wholesale,P1007,Notebook Pack,Stationery,11.59,2,0.0,C10936,Pix
O2024000439,2024-08-28,Central,Wholesale,P1013,Coffee Mug,Lifestyle,10.39,8,0.0,C13845,Debit Card
O2024000440,2024-01-05,Central,Store,P1009,Water Bottle,Lifestyle,15.73,1,0.0,C17214,Credit Card
O2024000441,2024-08-02,North,Online,P1006,Ergonomic Chair,Home Office,252.4,5,0.2,C11913,Bank Transfer
O2024000442,2024-08-28,Central,Store,P1010,Backpack,Lifestyle,44.52,1,0.1,C17657,Debit Card
O2024000443,2024-06-26,East,Wholesale,P1006,Ergonomic Chair,Home Office,224.91,2,0.0,C17312,Bank Transfer
O2024000444,2024-08-03,Central,Store,P1005,Desk Lamp,Home Office,34.53,5,0.1,C17906,Pix
O2024000445,2024-09-25,Central,Marketplace,P1009,Water Bottle,Lifestyle,15.11,1,0.05,C14675,Pix
O2024000446,2024-12-22,West,Marketplace,P1006,Ergonomic Chair,Home Office,242.45,1,0.0,C11640,Credit Card
O2024000447,2024-11-18,West,Store,P1013,Coffee Mug,Lifestyle,12.02,1,0.15,C11218,Credit Card
O2024000448,2024-08-13,Central,Store,P1011,Bluetooth Speaker,Electronics,59.27,5,0.2,C19752,Debit Card
O2024000449,2024-09-17,North,Store,P1003,USB-C Cable,Electronics,10.2,4,0.1,C19175,Bank Transfer
O2024000450,2024-05-03,South,Marketplace,P1004,27-inch Monitor,Electronics,191.69,2,0.0,C15370,Credit Card
O2024000451,2024-06-24,South,Online,P1006,Ergonomic Chair,Home Office,257.4,2,0.05,C18228,Debit Card
O2024000452,2024-11-11,West,Store,P1007,Notebook Pack,Stationery,12.62,1,0.1,C18987,Bank Transfer
O2024000453,2024-03-21,North,Store,P1009,Water Bottle,Lifestyle,16.38,1,0.0,C19516,Pix
O2024000454,2024-08-11,West,Store,P1006,Ergonomic Chair,Home Office,252.35,2,0.0,C12162,Bank Transfer
O2024000455,2024-07-04,Central,Online,P1006,Ergonomic Chair,Home Office,242.4,3,0.15,C16183,Pix
O2024000456,2024-12-12,Central,Store,P1004,27-inch Monitor,Electronics,187.89,5,0.0,C11312,Pix
O2024000457,2024-09-18,South,Wholesale,P1005,Desk Lamp,Home Office,32.35,2,0.2,C12383,Pix
O2024000458,2024-06-16,South,Store,P1008,Ballpoint Pen Set,Stationery,8.83,1,0.0,C11704,Bank Transfer
O2024000459,2024-09-25,East,Store,P1015,Laptop Stand,Home Office,30.5,5,0.2,C19908,Pix
O2024000460,2024-06-18,East,Online,P1011,Bluetooth Speaker,Electronics,59.9,1,0.1,C13738,Bank Transfer
O2024000461,2024-07-06,West,Marketplace,P1013,Coffee Mug,Lifestyle,11.55,1,0.2,C10556,Debit Card
O2024000462,2024-11-09,East,Online,P1012,Webcam,Electronics,39.9,2,0.0,C15150,Pix
